event;start_time;completion_time;arrival<incoming>;arrival<outgoing>;q1<incoming>;q1<outgoing>;r1<incoming>;r1<outgoing>;r2<incoming>;r2<outgoing>
pre_processing;8787.11;8792.11;{'job': 918};{'job': 919};;{'job': 918};{'machine_id': 1};{'machine_id': 1};;
processing;8794.88;8805.91;;;{'job': 914};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;8794.88;8799.88;{'job': 919};{'job': 920};;{'job': 919};{'machine_id': 1};{'machine_id': 1};;
processing;8805.91;8825.08;;;{'job': 915};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;8805.91;8810.91;{'job': 920};{'job': 921};;{'job': 920};{'machine_id': 1};{'machine_id': 1};;
processing;8825.08;8827.4;;;{'job': 916};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;8825.08;8830.08;{'job': 921};{'job': 922};;{'job': 921};{'machine_id': 1};{'machine_id': 1};;
processing;8827.4;8836.23;;;{'job': 917};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;8830.08;8835.08;{'job': 922};{'job': 923};;{'job': 922};{'machine_id': 1};{'machine_id': 1};;
processing;8836.23;8836.24;;;{'job': 918};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;8836.23;8841.23;{'job': 923};{'job': 924};;{'job': 923};{'machine_id': 1};{'machine_id': 1};;
processing;8836.24;8838.04;;;{'job': 919};;;;{'machine_id': 2};{'machine_id': 2}
processing;8838.04;8842.34;;;{'job': 920};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;8841.23;8846.23;{'job': 924};{'job': 925};;{'job': 924};{'machine_id': 1};{'machine_id': 1};;
processing;8842.34;8848.2;;;{'job': 921};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;8846.23;8851.23;{'job': 925};{'job': 926};;{'job': 925};{'machine_id': 1};{'machine_id': 1};;
processing;8848.2;8868.07;;;{'job': 922};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;8851.23;8856.23;{'job': 926};{'job': 927};;{'job': 926};{'machine_id': 1};{'machine_id': 1};;
pre_processing;8856.23;8861.23;{'job': 927};{'job': 928};;{'job': 927};{'machine_id': 1};{'machine_id': 1};;
processing;8868.07;8902.63;;;{'job': 923};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;8868.07;8873.07;{'job': 928};{'job': 929};;{'job': 928};{'machine_id': 1};{'machine_id': 1};;
processing;8902.63;8905.56;;;{'job': 924};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;8902.63;8907.63;{'job': 929};{'job': 930};;{'job': 929};{'machine_id': 1};{'machine_id': 1};;
processing;8905.56;8917.61;;;{'job': 925};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;8907.63;8912.63;{'job': 930};{'job': 931};;{'job': 930};{'machine_id': 1};{'machine_id': 1};;
processing;8917.61;8919.84;;;{'job': 926};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;8917.61;8922.61;{'job': 931};{'job': 932};;{'job': 931};{'machine_id': 1};{'machine_id': 1};;
processing;8919.84;8928.59;;;{'job': 927};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;8922.61;8927.61;{'job': 932};{'job': 933};;{'job': 932};{'machine_id': 1};{'machine_id': 1};;
processing;8928.59;8932.04;;;{'job': 928};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;8928.59;8933.59;{'job': 933};{'job': 934};;{'job': 933};{'machine_id': 1};{'machine_id': 1};;
processing;8932.04;8939.57;;;{'job': 929};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;8933.59;8938.59;{'job': 934};{'job': 935};;{'job': 934};{'machine_id': 1};{'machine_id': 1};;
processing;8939.57;8953.1;;;{'job': 930};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;8939.57;8944.57;{'job': 935};{'job': 936};;{'job': 935};{'machine_id': 1};{'machine_id': 1};;
processing;8953.1;8957.84;;;{'job': 931};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;8953.1;8958.1;{'job': 936};{'job': 937};;{'job': 936};{'machine_id': 1};{'machine_id': 1};;
processing;8957.84;8958.52;;;{'job': 932};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;8958.1;8963.1;{'job': 937};{'job': 938};;{'job': 937};{'machine_id': 1};{'machine_id': 1};;
processing;8958.52;8973.9;;;{'job': 933};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;8963.1;8968.1;{'job': 938};{'job': 939};;{'job': 938};{'machine_id': 1};{'machine_id': 1};;
processing;8973.9;8981.58;;;{'job': 934};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;8973.9;8978.9;{'job': 939};{'job': 940};;{'job': 939};{'machine_id': 1};{'machine_id': 1};;
processing;8981.58;8981.82;;;{'job': 935};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;8981.58;8986.58;{'job': 940};{'job': 941};;{'job': 940};{'machine_id': 1};{'machine_id': 1};;
processing;8981.82;8985.8;;;{'job': 936};;;;{'machine_id': 2};{'machine_id': 2}
processing;8985.8;8995.78;;;{'job': 937};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;8986.58;8991.58;{'job': 941};{'job': 942};;{'job': 941};{'machine_id': 1};{'machine_id': 1};;
pre_processing;8991.58;8996.58;{'job': 942};{'job': 943};;{'job': 942};{'machine_id': 1};{'machine_id': 1};;
processing;8995.78;8998.02;;;{'job': 938};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;8996.58;9001.58;{'job': 943};{'job': 944};;{'job': 943};{'machine_id': 1};{'machine_id': 1};;
processing;8998.02;9042.37;;;{'job': 939};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;9001.58;9006.58;{'job': 944};{'job': 945};;{'job': 944};{'machine_id': 1};{'machine_id': 1};;
processing;9042.37;9089.3;;;{'job': 940};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;9042.37;9047.37;{'job': 945};{'job': 946};;{'job': 945};{'machine_id': 1};{'machine_id': 1};;
processing;9089.3;9099.38;;;{'job': 941};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;9089.3;9094.3;{'job': 946};{'job': 947};;{'job': 946};{'machine_id': 1};{'machine_id': 1};;
processing;9099.38;9121.78;;;{'job': 942};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;9099.38;9104.38;{'job': 947};{'job': 948};;{'job': 947};{'machine_id': 1};{'machine_id': 1};;
processing;9121.78;9135.36;;;{'job': 943};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;9121.78;9126.78;{'job': 948};{'job': 949};;{'job': 948};{'machine_id': 1};{'machine_id': 1};;
processing;9135.36;9154.31;;;{'job': 944};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;9135.36;9140.36;{'job': 949};{'job': 950};;{'job': 949};{'machine_id': 1};{'machine_id': 1};;
processing;9154.31;9164.26;;;{'job': 945};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;9154.31;9159.31;{'job': 950};{'job': 951};;{'job': 950};{'machine_id': 1};{'machine_id': 1};;
processing;9164.26;9169.42;;;{'job': 946};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;9164.26;9169.26;{'job': 951};{'job': 952};;{'job': 951};{'machine_id': 1};{'machine_id': 1};;
processing;9169.42;9179.07;;;{'job': 947};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;9169.42;9174.42;{'job': 952};{'job': 953};;{'job': 952};{'machine_id': 1};{'machine_id': 1};;
processing;9179.07;9182.34;;;{'job': 948};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;9179.07;9184.07;{'job': 953};{'job': 954};;{'job': 953};{'machine_id': 1};{'machine_id': 1};;
processing;9182.34;9189.33;;;{'job': 949};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;9184.07;9189.07;{'job': 954};{'job': 955};;{'job': 954};{'machine_id': 1};{'machine_id': 1};;
processing;9189.33;9191.01;;;{'job': 950};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;9189.33;9194.33;{'job': 955};{'job': 956};;{'job': 955};{'machine_id': 1};{'machine_id': 1};;
processing;9191.01;9199.3;;;{'job': 951};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;9194.33;9199.33;{'job': 956};{'job': 957};;{'job': 956};{'machine_id': 1};{'machine_id': 1};;
processing;9199.3;9211.36;;;{'job': 952};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;9199.33;9204.33;{'job': 957};{'job': 958};;{'job': 957};{'machine_id': 1};{'machine_id': 1};;
processing;9211.36;9220.39;;;{'job': 953};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;9211.36;9216.36;{'job': 958};{'job': 959};;{'job': 958};{'machine_id': 1};{'machine_id': 1};;
processing;9220.39;9222.01;;;{'job': 954};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;9220.39;9225.39;{'job': 959};{'job': 960};;{'job': 959};{'machine_id': 1};{'machine_id': 1};;
processing;9222.01;9222.48;;;{'job': 955};;;;{'machine_id': 2};{'machine_id': 2}
processing;9222.48;9224.38;;;{'job': 956};;;;{'machine_id': 2};{'machine_id': 2}
processing;9224.38;9226.95;;;{'job': 957};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;9225.39;9230.39;{'job': 960};{'job': 961};;{'job': 960};{'machine_id': 1};{'machine_id': 1};;
processing;9226.95;9229.19;;;{'job': 958};;;;{'machine_id': 2};{'machine_id': 2}
processing;9229.19;9261.46;;;{'job': 959};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;9230.39;9235.39;{'job': 961};{'job': 962};;{'job': 961};{'machine_id': 1};{'machine_id': 1};;
pre_processing;9235.39;9240.39;{'job': 962};{'job': 963};;{'job': 962};{'machine_id': 1};{'machine_id': 1};;
pre_processing;9240.39;9245.39;{'job': 963};{'job': 964};;{'job': 963};{'machine_id': 1};{'machine_id': 1};;
pre_processing;9245.39;9250.39;{'job': 964};{'job': 965};;{'job': 964};{'machine_id': 1};{'machine_id': 1};;
processing;9261.46;9262.31;;;{'job': 960};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;9261.46;9266.46;{'job': 965};{'job': 966};;{'job': 965};{'machine_id': 1};{'machine_id': 1};;
processing;9262.31;9281.21;;;{'job': 961};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;9266.46;9271.46;{'job': 966};{'job': 967};;{'job': 966};{'machine_id': 1};{'machine_id': 1};;
processing;9281.21;9293.48;;;{'job': 962};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;9281.21;9286.21;{'job': 967};{'job': 968};;{'job': 967};{'machine_id': 1};{'machine_id': 1};;
processing;9293.48;9297.95;;;{'job': 963};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;9293.48;9298.48;{'job': 968};{'job': 969};;{'job': 968};{'machine_id': 1};{'machine_id': 1};;
processing;9297.95;9303.77;;;{'job': 964};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;9298.48;9303.48;{'job': 969};{'job': 970};;{'job': 969};{'machine_id': 1};{'machine_id': 1};;
processing;9303.77;9319.91;;;{'job': 965};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;9303.77;9308.77;{'job': 970};{'job': 971};;{'job': 970};{'machine_id': 1};{'machine_id': 1};;
processing;9319.91;9342.17;;;{'job': 966};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;9319.91;9324.91;{'job': 971};{'job': 972};;{'job': 971};{'machine_id': 1};{'machine_id': 1};;
processing;9342.17;9342.93;;;{'job': 967};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;9342.17;9347.17;{'job': 972};{'job': 973};;{'job': 972};{'machine_id': 1};{'machine_id': 1};;
processing;9342.93;9347.76;;;{'job': 968};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;9347.17;9352.17;{'job': 973};{'job': 974};;{'job': 973};{'machine_id': 1};{'machine_id': 1};;
processing;9347.76;9354.48;;;{'job': 969};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;9352.17;9357.17;{'job': 974};{'job': 975};;{'job': 974};{'machine_id': 1};{'machine_id': 1};;
processing;9354.48;9363.92;;;{'job': 970};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;9357.17;9362.17;{'job': 975};{'job': 976};;{'job': 975};{'machine_id': 1};{'machine_id': 1};;
processing;9363.92;9374.79;;;{'job': 971};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;9363.92;9368.92;{'job': 976};{'job': 977};;{'job': 976};{'machine_id': 1};{'machine_id': 1};;
processing;9374.79;9381.23;;;{'job': 972};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;9374.79;9379.79;{'job': 977};{'job': 978};;{'job': 977};{'machine_id': 1};{'machine_id': 1};;
processing;9381.23;9392.53;;;{'job': 973};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;9381.23;9386.23;{'job': 978};{'job': 979};;{'job': 978};{'machine_id': 1};{'machine_id': 1};;
processing;9392.53;9438.62;;;{'job': 974};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;9392.53;9397.53;{'job': 979};{'job': 980};;{'job': 979};{'machine_id': 1};{'machine_id': 1};;
processing;9438.62;9440.0;;;{'job': 975};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;9438.62;9443.62;{'job': 980};{'job': 981};;{'job': 980};{'machine_id': 1};{'machine_id': 1};;
processing;9440.0;9442.23;;;{'job': 976};;;;{'machine_id': 2};{'machine_id': 2}
processing;9442.23;9451.88;;;{'job': 977};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;9443.62;9448.62;{'job': 981};{'job': 982};;{'job': 981};{'machine_id': 1};{'machine_id': 1};;
pre_processing;9448.62;9453.62;{'job': 982};{'job': 983};;{'job': 982};{'machine_id': 1};{'machine_id': 1};;
processing;9451.88;9458.89;;;{'job': 978};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;9453.62;9458.62;{'job': 983};{'job': 984};;{'job': 983};{'machine_id': 1};{'machine_id': 1};;
processing;9458.89;9475.44;;;{'job': 979};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;9458.89;9463.89;{'job': 984};{'job': 985};;{'job': 984};{'machine_id': 1};{'machine_id': 1};;
processing;9475.44;9497.18;;;{'job': 980};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;9475.44;9480.44;{'job': 985};{'job': 986};;{'job': 985};{'machine_id': 1};{'machine_id': 1};;
processing;9497.18;9508.18;;;{'job': 981};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;9497.18;9502.18;{'job': 986};{'job': 987};;{'job': 986};{'machine_id': 1};{'machine_id': 1};;
processing;9508.18;9519.89;;;{'job': 982};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;9508.18;9513.18;{'job': 987};{'job': 988};;{'job': 987};{'machine_id': 1};{'machine_id': 1};;
processing;9519.89;9520.02;;;{'job': 983};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;9519.89;9524.89;{'job': 988};{'job': 989};;{'job': 988};{'machine_id': 1};{'machine_id': 1};;
processing;9520.02;9524.79;;;{'job': 984};;;;{'machine_id': 2};{'machine_id': 2}
processing;9524.79;9531.7;;;{'job': 985};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;9524.89;9529.89;{'job': 989};{'job': 990};;{'job': 989};{'machine_id': 1};{'machine_id': 1};;
pre_processing;9529.89;9534.89;{'job': 990};{'job': 991};;{'job': 990};{'machine_id': 1};{'machine_id': 1};;
processing;9531.7;9547.35;;;{'job': 986};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;9534.89;9539.89;{'job': 991};{'job': 992};;{'job': 991};{'machine_id': 1};{'machine_id': 1};;
processing;9547.35;9581.15;;;{'job': 987};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;9547.35;9552.35;{'job': 992};{'job': 993};;{'job': 992};{'machine_id': 1};{'machine_id': 1};;
processing;9581.15;9587.46;;;{'job': 988};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;9581.15;9586.15;{'job': 993};{'job': 994};;{'job': 993};{'machine_id': 1};{'machine_id': 1};;
processing;9587.46;9592.59;;;{'job': 989};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;9587.46;9592.46;{'job': 994};{'job': 995};;{'job': 994};{'machine_id': 1};{'machine_id': 1};;
processing;9592.59;9600.95;;;{'job': 990};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;9592.59;9597.59;{'job': 995};{'job': 996};;{'job': 995};{'machine_id': 1};{'machine_id': 1};;
processing;9600.95;9603.72;;;{'job': 991};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;9600.95;9605.95;{'job': 996};{'job': 997};;{'job': 996};{'machine_id': 1};{'machine_id': 1};;
processing;9603.72;9605.88;;;{'job': 992};;;;{'machine_id': 2};{'machine_id': 2}
processing;9605.88;9611.97;;;{'job': 993};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;9605.95;9610.95;{'job': 997};{'job': 998};;{'job': 997};{'machine_id': 1};{'machine_id': 1};;
pre_processing;9610.95;9615.95;{'job': 998};{'job': 999};;{'job': 998};{'machine_id': 1};{'machine_id': 1};;
processing;9611.97;9620.25;;;{'job': 994};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;9615.95;9620.95;{'job': 999};{'job': 1000};;{'job': 999};{'machine_id': 1};{'machine_id': 1};;
processing;9620.25;9630.49;;;{'job': 995};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;9620.95;9625.95;{'job': 1000};{'job': 1001};;{'job': 1000};{'machine_id': 1};{'machine_id': 1};;
processing;9630.49;9640.73;;;{'job': 996};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;9630.49;9635.49;{'job': 1001};{'job': 1002};;{'job': 1001};{'machine_id': 1};{'machine_id': 1};;
processing;9640.73;9671.09;;;{'job': 997};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;9640.73;9645.73;{'job': 1002};{'job': 1003};;{'job': 1002};{'machine_id': 1};{'machine_id': 1};;
processing;9671.09;9676.42;;;{'job': 998};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;9671.09;9676.09;{'job': 1003};{'job': 1004};;{'job': 1003};{'machine_id': 1};{'machine_id': 1};;
processing;9676.42;9682.14;;;{'job': 999};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;9676.42;9681.42;{'job': 1004};{'job': 1005};;{'job': 1004};{'machine_id': 1};{'machine_id': 1};;
processing;9682.14;9688.63;;;{'job': 1000};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;9682.14;9687.14;{'job': 1005};{'job': 1006};;{'job': 1005};{'machine_id': 1};{'machine_id': 1};;
processing;9688.63;9705.24;;;{'job': 1001};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;9688.63;9693.63;{'job': 1006};{'job': 1007};;{'job': 1006};{'machine_id': 1};{'machine_id': 1};;
processing;9705.24;9775.47;;;{'job': 1002};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;9705.24;9710.24;{'job': 1007};{'job': 1008};;{'job': 1007};{'machine_id': 1};{'machine_id': 1};;
processing;9775.47;9779.69;;;{'job': 1003};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;9775.47;9780.47;{'job': 1008};{'job': 1009};;{'job': 1008};{'machine_id': 1};{'machine_id': 1};;
processing;9779.69;9791.92;;;{'job': 1004};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;9780.47;9785.47;{'job': 1009};{'job': 1010};;{'job': 1009};{'machine_id': 1};{'machine_id': 1};;
processing;9791.92;9799.88;;;{'job': 1005};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;9791.92;9796.92;{'job': 1010};{'job': 1011};;{'job': 1010};{'machine_id': 1};{'machine_id': 1};;
processing;9799.88;9806.24;;;{'job': 1006};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;9799.88;9804.88;{'job': 1011};{'job': 1012};;{'job': 1011};{'machine_id': 1};{'machine_id': 1};;
processing;9806.24;9808.44;;;{'job': 1007};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;9806.24;9811.24;{'job': 1012};{'job': 1013};;{'job': 1012};{'machine_id': 1};{'machine_id': 1};;
processing;9808.44;9809.37;;;{'job': 1008};;;;{'machine_id': 2};{'machine_id': 2}
processing;9809.37;9832.19;;;{'job': 1009};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;9811.24;9816.24;{'job': 1013};{'job': 1014};;{'job': 1013};{'machine_id': 1};{'machine_id': 1};;
pre_processing;9816.24;9821.24;{'job': 1014};{'job': 1015};;{'job': 1014};{'machine_id': 1};{'machine_id': 1};;
processing;9832.19;9842.51;;;{'job': 1010};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;9832.19;9837.19;{'job': 1015};{'job': 1016};;{'job': 1015};{'machine_id': 1};{'machine_id': 1};;
processing;9842.51;9888.49;;;{'job': 1011};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;9842.51;9847.51;{'job': 1016};{'job': 1017};;{'job': 1016};{'machine_id': 1};{'machine_id': 1};;
processing;9888.49;9914.27;;;{'job': 1012};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;9888.49;9893.49;{'job': 1017};{'job': 1018};;{'job': 1017};{'machine_id': 1};{'machine_id': 1};;
processing;9914.27;9927.15;;;{'job': 1013};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;9914.27;9919.27;{'job': 1018};{'job': 1019};;{'job': 1018};{'machine_id': 1};{'machine_id': 1};;
processing;9927.15;9933.65;;;{'job': 1014};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;9927.15;9932.15;{'job': 1019};{'job': 1020};;{'job': 1019};{'machine_id': 1};{'machine_id': 1};;
processing;9933.65;9945.17;;;{'job': 1015};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;9933.65;9938.65;{'job': 1020};{'job': 1021};;{'job': 1020};{'machine_id': 1};{'machine_id': 1};;
processing;9945.17;9950.29;;;{'job': 1016};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;9945.17;9950.17;{'job': 1021};{'job': 1022};;{'job': 1021};{'machine_id': 1};{'machine_id': 1};;
processing;9950.29;9959.06;;;{'job': 1017};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;9950.29;9955.29;{'job': 1022};{'job': 1023};;{'job': 1022};{'machine_id': 1};{'machine_id': 1};;
processing;9959.06;9968.14;;;{'job': 1018};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;9959.06;9964.06;{'job': 1023};{'job': 1024};;{'job': 1023};{'machine_id': 1};{'machine_id': 1};;
processing;9968.14;9985.01;;;{'job': 1019};;;;{'machine_id': 2};{'machine_id': 2}
